Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Cd S  
      1.35000      0.00345      0.00298      0.00046
      1.36000      0.01469      0.01272      0.00197
      1.37000      0.02306      0.01996      0.00310
      1.38000      0.01347      0.01166      0.00181
      1.39000      0.00568      0.00488      0.00080
      1.40000      0.01855      0.01583      0.00272
      1.41000      0.04330      0.03694      0.00636
      1.42000      0.03787      0.03230      0.00557
      1.43000      0.01521      0.01295      0.00226
      1.44000      0.01602      0.01357      0.00245
      1.45000      0.02828      0.02391      0.00438
      1.46000      0.03565      0.03003      0.00562
      1.47000      0.04953      0.04156      0.00796
      1.48000      0.05807      0.04865      0.00942
      1.49000      0.04274      0.03577      0.00698
      1.50000      0.02991      0.02497      0.00494
      1.51000      0.02216      0.01847      0.00369
      1.52000      0.01782      0.01478      0.00303
      1.53000      0.02352      0.01946      0.00406
      1.54000      0.01806      0.01493      0.00313
      1.55000      0.01646      0.01355      0.00292
      1.56000      0.03801      0.03122      0.00679
      1.57000      0.04359      0.03580      0.00780
      1.58000      0.02232      0.01830      0.00401
      1.59000      0.02499      0.02040      0.00459
      1.60000      0.04847      0.03953      0.00894
      1.61000      0.05734      0.04671      0.01063
      1.62000      0.07184      0.05843      0.01340
      1.63000      0.06662      0.05415      0.01247
      1.64000      0.03973      0.03223      0.00750
      1.65000      0.02756      0.02230      0.00526
      1.66000      0.02281      0.01844      0.00437
      1.67000      0.02594      0.02096      0.00498
      1.68000      0.02697      0.02173      0.00524
      1.69000      0.04057      0.03257      0.00800
      1.70000      0.04466      0.03582      0.00883
      1.71000      0.02595      0.02079      0.00516
      1.72000      0.04210      0.03361      0.00850
      1.73000      0.09470      0.07554      0.01915
      1.74000      0.11672      0.09305      0.02367
      1.75000      0.10712      0.08534      0.02179
      1.76000      0.07270      0.05789      0.01480
      1.77000      0.03791      0.03014      0.00777
      1.78000      0.04865      0.03856      0.01009
      1.79000      0.06586      0.05217      0.01369
      1.80000      0.06238      0.04941      0.01296
      1.81000      0.05690      0.04509      0.01180
      1.82000      0.03661      0.02902      0.00760
      1.83000      0.03129      0.02467      0.00662
      1.84000      0.07434      0.05850      0.01584
      1.85000      0.10771      0.08476      0.02295
      1.86000      0.09724      0.07647      0.02077
      1.87000      0.09713      0.07624      0.02090
      1.88000      0.09088      0.07124      0.01963
      1.89000      0.05974      0.04679      0.01295
      1.90000      0.04497      0.03517      0.00980
      1.91000      0.05703      0.04457      0.01246
      1.92000      0.06667      0.05212      0.01455
      1.93000      0.06578      0.05143      0.01435
      1.94000      0.06220      0.04854      0.01367
      1.95000      0.07495      0.05836      0.01659
      1.96000      0.09125      0.07100      0.02025
      1.97000      0.09649      0.07501      0.02148
      1.98000      0.07616      0.05916      0.01700
      1.99000      0.05568      0.04325      0.01243
      2.00000      0.09271      0.07197      0.02074
      2.01000      0.11331      0.08788      0.02543
      2.02000      0.09407      0.07286      0.02121
      2.03000      0.14115      0.10922      0.03193
      2.04000      0.17804      0.13772      0.04032
      2.05000      0.12350      0.09546      0.02804
      2.06000      0.07147      0.05516      0.01632
      2.07000      0.06894      0.05313      0.01581
      2.08000      0.08018      0.06175      0.01843
      2.09000      0.09086      0.06996      0.02090
      2.10000      0.09383      0.07230      0.02152
      2.11000      0.09856      0.07596      0.02260
      2.12000      0.13766      0.10586      0.03180
      2.13000      0.16080      0.12353      0.03727
      2.14000      0.15065      0.11568      0.03497
      2.15000      0.16420      0.12599      0.03821
      2.16000      0.12779      0.09798      0.02980
      2.17000      0.08791      0.06734      0.02057
      2.18000      0.09005      0.06903      0.02102
      2.19000      0.10922      0.08379      0.02543
      2.20000      0.16102      0.12333      0.03769
      2.21000      0.17232      0.13187      0.04045
      2.22000      0.12620      0.09659      0.02961
      2.23000      0.09861      0.07542      0.02320
      2.24000      0.07907      0.06037      0.01870
      2.25000      0.06858      0.05230      0.01628
      2.26000      0.08952      0.06822      0.02130
      2.27000      0.13935      0.10618      0.03317
      2.28000      0.20467      0.15605      0.04863
      2.29000      0.22502      0.17159      0.05343
      2.30000      0.18558      0.14140      0.04418
      2.31000      0.14204      0.10816      0.03388
      2.32000      0.11032      0.08395      0.02637
      2.33000      0.08296      0.06297      0.02000
      2.34000      0.07713      0.05845      0.01869
      2.35000      0.14182      0.10760      0.03422
      2.36000      0.25526      0.19382      0.06144
      2.37000      0.30636      0.23258      0.07379
      2.38000      0.28118      0.21333      0.06785
      2.39000      0.19973      0.15155      0.04819
      2.40000      0.10531      0.07992      0.02538
      2.41000      0.09740      0.07372      0.02368
      2.42000      0.15067      0.11394      0.03673
      2.43000      0.17549      0.13272      0.04277
      2.44000      0.20097      0.15204      0.04893
      2.45000      0.21971      0.16643      0.05328
      2.46000      0.19786      0.14994      0.04792
      2.47000      0.18275      0.13826      0.04449
      2.48000      0.19322      0.14607      0.04715
      2.49000      0.18195      0.13749      0.04446
      2.50000      0.17965      0.13565      0.04400
      2.51000      0.24118      0.18202      0.05916
      2.52000      0.29873      0.22532      0.07341
      2.53000      0.26353      0.19879      0.06474
      2.54000      0.22814      0.17224      0.05590
      2.55000      0.22925      0.17306      0.05618
      2.56000      0.20004      0.15089      0.04915
      2.57000      0.13272      0.10003      0.03269
      2.58000      0.08617      0.06487      0.02130
      2.59000      0.14527      0.10936      0.03591
      2.60000      0.21806      0.16431      0.05376
      2.61000      0.24969      0.18817      0.06152
      2.62000      0.26861      0.20226      0.06636
      2.63000      0.26967      0.20297      0.06670
      2.64000      0.26859      0.20211      0.06649
      2.65000      0.27062      0.20328      0.06733
      2.66000      0.29502      0.22121      0.07381
      2.67000      0.32026      0.24004      0.08022
      2.68000      0.34057      0.25533      0.08523
      2.69000      0.28974      0.21833      0.07141
      2.70000     -0.36267     -0.25522     -0.10744
      2.71000     -3.71658     -2.68070     -1.03588
      2.72000     -9.03472     -6.52455     -2.51016
      2.73000     -7.75616     -5.59945     -2.15671
      2.74000     -2.17498     -1.56268     -0.61230
      2.75000      0.11453      0.09261      0.02192
      2.76000      0.34749      0.25958      0.08792
      2.77000      0.40057      0.29873      0.10183
      2.78000      0.45496      0.33850      0.11646
      2.79000      0.38303      0.28395      0.09907
      2.80000      0.30366      0.22477      0.07890
      2.81000      0.33026      0.24509      0.08516
      2.82000      0.42406      0.31557      0.10848
      2.83000      0.45624      0.33974      0.11650
      2.84000      0.41430      0.30791      0.10639
      2.85000      0.41629      0.30787      0.10842
      2.86000      0.55140      0.40656      0.14483
      2.87000      0.63868      0.47155      0.16713
      2.88000      0.56756      0.41918      0.14838
      2.89000      0.48488      0.35709      0.12779
      2.90000      0.45877      0.33723      0.12155
      2.91000      0.49387      0.36380      0.13007
      2.92000      0.56054      0.41407      0.14647
      2.93000      0.59681      0.44126      0.15555
      2.94000      0.47368      0.34993      0.12374
      2.95000      0.33521      0.24601      0.08920
      2.96000      0.41778      0.30426      0.11351
      2.97000      0.66381      0.48442      0.17939
      2.98000      0.82973      0.60803      0.22169
      2.99000      0.85319      0.62661      0.22658
      3.00000      0.80020      0.58784      0.21235
      3.01000      0.68860      0.50564      0.18296
      3.02000      0.60509      0.44445      0.16064
      3.03000      0.58320      0.42880      0.15440
      3.04000      0.58163      0.42805      0.15358
      3.05000      0.56429      0.41461      0.14968
      3.06000      0.56567      0.41217      0.15350
      3.07000      0.59100      0.42842      0.16258
      3.08000      0.63731      0.46278      0.17453
      3.09000      0.72756      0.52799      0.19957
      3.10000      0.84084      0.61022      0.23062
      3.11000      0.87103      0.63403      0.23700
      3.12000      0.83633      0.60950      0.22682
      3.13000      0.74474      0.54193      0.20281
      3.14000      0.59824      0.43321      0.16504
      3.15000      0.55622      0.40099      0.15523
      3.16000      0.60183      0.43439      0.16744
      3.17000      0.71353      0.51778      0.19576
      3.18000      0.93019      0.67582      0.25437
      3.19000      1.03266      0.74877      0.28388
      3.20000      0.82169      0.59438      0.22732
      3.21000      0.59046      0.42609      0.16437
      3.22000      0.64547      0.46747      0.17800
      3.23000      0.73404      0.53201      0.20202
      3.24000      0.69763      0.50293      0.19470
      3.25000      0.77114      0.55421      0.21693
      3.26000      1.24203      0.89318      0.34885
      3.27000      1.87797      1.35129      0.52669
      3.28000      1.94621      1.40112      0.54508
      3.29000      1.70453      1.22667      0.47786
      3.30000      1.78506      1.28162      0.50343
      3.31000      1.92170      1.37753      0.54417
      3.32000      1.69560      1.21457      0.48103
      3.33000      1.59442      1.13900      0.45542
      3.34000      1.89025      1.34643      0.54382
      3.35000      2.09624      1.48973      0.60651
      3.36000      2.04887      1.45563      0.59324
      3.37000      1.91969      1.36462      0.55507
      3.38000      1.85783      1.31851      0.53931
      3.39000      2.12766      1.50563      0.62203
      3.40000      2.29542      1.62314      0.67228
      3.41000      2.08893      1.47903      0.60989
      3.42000      1.98072      1.40342      0.57730
      3.43000      1.99412      1.40892      0.58520
      3.44000      2.08280      1.46649      0.61631
      3.45000      2.12169      1.49063      0.63107
      3.46000      2.01694      1.41350      0.60344
      3.47000      1.95627      1.36780      0.58847
      3.48000      2.04686      1.43376      0.61311
      3.49000      2.06807      1.45685      0.61122
      3.50000      1.83287      1.29212      0.54075
      3.51000      1.73017      1.21209      0.51808
      3.52000      1.99124      1.38769      0.60355
      3.53000      2.22155      1.54422      0.67733
      3.54000      2.27233      1.58022      0.69211
      3.55000      2.40487      1.67748      0.72739
      3.56000      2.61016      1.82022      0.78993
      3.57000      2.59091      1.80186      0.78905
      3.58000      2.09757      1.45662      0.64095
      3.59000      1.66235      1.15196      0.51038
      3.60000      1.71937      1.18406      0.53531
      3.61000      1.98233      1.35626      0.62608
      3.62000      2.23010      1.52698      0.70312
      3.63000      2.38169      1.63555      0.74614
      3.64000      2.41068      1.65467      0.75600
      3.65000      2.28939      1.57115      0.71824
      3.66000      2.07155      1.41894      0.65261
      3.67000      2.04699      1.39412      0.65287
      3.68000      2.14668      1.45716      0.68952
      3.69000      2.19313      1.48869      0.70443
      3.70000      2.24164      1.51848      0.72315
      3.71000      2.27269      1.53934      0.73335
      3.72000      2.12462      1.44285      0.68178
      3.73000      1.93740      1.31366      0.62374
      3.74000      2.08578      1.41039      0.67539
      3.75000      2.46164      1.66395      0.79769
      3.76000      2.58225      1.74692      0.83532
      3.77000      2.44003      1.64927      0.79076
      3.78000      2.40538      1.62003      0.78535
      3.79000      2.50697      1.68571      0.82126
      3.80000      2.30724      1.55026      0.75698
      3.81000      1.94382      1.30240      0.64142
      3.82000      1.80103      1.20408      0.59695
      3.83000      1.89736      1.27122      0.62614
      3.84000      2.14717      1.43832      0.70885
      3.85000      2.45677      1.63532      0.82145
      3.86000      2.62536      1.72627      0.89909
      3.87000      2.68548      1.74116      0.94432
      3.88000      2.76089      1.77097      0.98992
      3.89000      2.84137      1.81131      1.03006
      3.90000      2.93197      1.86696      1.06501
      3.91000      3.05562      1.95022      1.10540
      3.92000      3.10423      1.98722      1.11701
      3.93000      2.89326      1.84836      1.04490
      3.94000      2.58945      1.64430      0.94516
      3.95000      2.74816      1.74748      1.00068
      3.96000      3.17842      2.03665      1.14177
      3.97000      3.54351      2.26690      1.27661
      3.98000      3.71335      2.35014      1.36320
      3.99000      3.74849      2.35517      1.39332
      4.00000      3.58162      2.23742      1.34420
      4.01000      3.34641      2.07533      1.27108
      4.02000      3.25603      2.01590      1.24013
      4.03000      3.25154      2.01760      1.23394
      4.04000      3.07101      1.90437      1.16664
      4.05000      3.00757      1.86429      1.14327
      4.06000      3.00223      1.86404      1.13819
      4.07000      3.02224      1.88321      1.13903
      4.08000      3.25374      2.03019      1.22354
      4.09000      3.31966      2.05897      1.26068
      4.10000      3.22124      1.97568      1.24556
      4.11000      3.19045      1.94910      1.24135
      4.12000      3.17350      1.93839      1.23511
      4.13000      2.98833      1.82534      1.16299
      4.14000      2.67433      1.63624      1.03809
      4.15000      2.50798      1.53603      0.97196
      4.16000      2.45246      1.50173      0.95073
      4.17000      2.57317      1.58470      0.98847
      4.18000      2.65742      1.64271      1.01471
      4.19000      2.66815      1.64289      1.02526
      4.20000      2.65045      1.62466      1.02580
      4.21000      2.57840      1.56539      1.01301
      4.22000      2.42681      1.45702      0.96979
      4.23000      2.26559      1.35374      0.91185
      4.24000      2.29222      1.37454      0.91768
      4.25000      2.42857      1.45819      0.97038
      4.26000      2.38448      1.42762      0.95686
      4.27000      2.25409      1.34647      0.90762
      4.28000      2.16583      1.28911      0.87671
      4.29000      2.19846      1.30776      0.89070
      4.30000      2.21763      1.31817      0.89946
      4.31000      2.09410      1.24194      0.85216
      4.32000      2.16390      1.28606      0.87783
      4.33000      2.32100      1.37848      0.94252
      4.34000      2.22145      1.31111      0.91034
      4.35000      2.01466      1.18776      0.82689
      4.36000      1.97201      1.16338      0.80863
      4.37000      1.92228      1.12593      0.79635
      4.38000      1.95842      1.13424      0.82418
      4.39000      2.14978      1.23793      0.91185
      4.40000      2.13288      1.23089      0.90199
      4.41000      2.04330      1.19015      0.85315
      4.42000      2.00111      1.17598      0.82513
      4.43000      1.82903      1.06853      0.76050
      4.44000      1.65895      0.95407      0.70489
      4.45000      1.47924      0.84564      0.63360
      4.46000      1.36823      0.78547      0.58276
      4.47000      1.45024      0.83282      0.61742
      4.48000      1.44247      0.82280      0.61967
      4.49000      1.30522      0.73909      0.56613
      4.50000      1.26612      0.71027      0.55585
      4.51000      1.35059      0.75191      0.59868
      4.52000      1.45407      0.80635      0.64772
      4.53000      1.70471      0.93829      0.76642
      4.54000      1.93708      1.05764      0.87944
      4.55000      2.04655      1.11745      0.92910
      4.56000      2.04078      1.11051      0.93027
      4.57000      1.90617      1.02083      0.88534
      4.58000      1.65302      0.86644      0.78657
      4.59000      1.51184      0.78121      0.73063
      4.60000      1.56503      0.81096      0.75407
      4.61000      1.55336      0.81349      0.73987
      4.62000      1.27912      0.67859      0.60053
      4.63000      1.05277      0.57052      0.48224
      4.64000      1.01284      0.55795      0.45489
      4.65000      0.97003      0.53682      0.43321
      4.66000      0.89662      0.49178      0.40484
      4.67000      0.94483      0.50389      0.44094
      4.68000      1.11854      0.57398      0.54456
      4.69000      1.31129      0.65634      0.65495
      4.70000      1.34898      0.67127      0.67770
      4.71000      1.24844      0.62410      0.62434
      4.72000      1.24219      0.62880      0.61338
      4.73000      1.29194      0.66371      0.62824
      4.74000      1.33325      0.68961      0.64363
      4.75000      1.32085      0.68060      0.64025
      4.76000      1.10136      0.56488      0.53648
      4.77000      0.87065      0.44720      0.42344
      4.78000      0.88410      0.45025      0.43385
      4.79000      1.00532      0.50134      0.50399
      4.80000      1.03799      0.50937      0.52862
      4.81000      1.06267      0.51495      0.54772
      4.82000      1.45086      0.68875      0.76211
      4.83000      1.91481      0.89519      1.01962
      4.84000      1.69683      0.79253      0.90431
      4.85000      1.13621      0.54312      0.59308
      4.86000      0.88096      0.43579      0.44517
      4.87000      0.89501      0.44638      0.44863
      4.88000      1.12547      0.55789      0.56758
      4.89000      1.24191      0.61525      0.62667
      4.90000      1.15457      0.57364      0.58092
      4.91000      1.22809      0.60760      0.62050
      4.92000      1.35475      0.66336      0.69139
      4.93000      1.48160      0.71922      0.76238
      4.94000      1.34503      0.64900      0.69603
      4.95000      1.01621      0.48887      0.52734
      4.96000      0.84209      0.40768      0.43441
      4.97000      0.72435      0.35648      0.36787
      4.98000      0.57629      0.28802      0.28827
      4.99000      0.44906      0.22395      0.22511
      5.00000      0.39336      0.19384      0.19953
      5.01000      0.39427      0.19669      0.19758
      5.02000      0.46123      0.23327      0.22795
      5.03000      0.47759      0.24351      0.23408
      5.04000      0.43005      0.22192      0.20813
      5.05000      0.47067      0.23981      0.23085
      5.06000      0.53528      0.26587      0.26940
      5.07000      0.51725      0.25693      0.26033
      5.08000      0.49417      0.25121      0.24297
      5.09000      0.46548      0.23693      0.22855
      5.10000      0.48920      0.24967      0.23953
      5.11000      0.63649      0.32674      0.30975
      5.12000      0.81930      0.41601      0.40329
      5.13000      0.93615      0.47243      0.46372
      5.14000      0.93234      0.47257      0.45978
      5.15000      0.98990      0.49756      0.49234
      5.16000      1.19762      0.59594      0.60168
      5.17000      1.27048      0.63373      0.63675
      5.18000      1.34970      0.67637      0.67332
      5.19000      1.47879      0.74493      0.73386
      5.20000      1.27700      0.65406      0.62294
      5.21000      0.95588      0.50450      0.45138
      5.22000      0.88378      0.47592      0.40786
      5.23000      1.04477      0.56621      0.47857
      5.24000      1.17434      0.64032      0.53401
      5.25000      1.06522      0.58278      0.48244
      5.26000      0.99438      0.54734      0.44704
      5.27000      0.97656      0.53929      0.43727
      5.28000      0.95145      0.52494      0.42651
      5.29000      1.05160      0.58104      0.47057
      5.30000      1.17225      0.64620      0.52605
      5.31000      1.18117      0.64854      0.53263
      5.32000      1.32880      0.72504      0.60376
      5.33000      1.82159      0.98829      0.83331
      5.34000      2.71185      1.48936      1.22249
      5.35000      4.00067      2.23373      1.76694
      5.36000      5.16071      2.89613      2.26457
      5.37000      5.42387      3.03853      2.38535
      5.38000      4.97838      2.79159      2.18679
      5.39000      4.74285      2.67588      2.06697
      5.40000      4.81164      2.72830      2.08334
      5.41000      5.04032      2.86390      2.17641
      5.42000      5.34376      3.03403      2.30974
      5.43000      5.54199      3.14019      2.40180
      5.44000      5.45190      3.08990      2.36200
      5.45000      5.36513      3.05739      2.30773
      5.46000      5.41781      3.10147      2.31633
      5.47000      5.32000      3.04270      2.27730
      5.48000      5.60426      3.18966      2.41460
      5.49000      6.16092      3.48811      2.67281
      5.50000      6.39350      3.61129      2.78221
      5.51000      6.23990      3.52282      2.71708
      5.52000      6.18811      3.48838      2.69973
      5.53000      6.52851      3.68078      2.84773
      5.54000      6.64989      3.74659      2.90331
      5.55000      6.03555      3.39514      2.64040
      5.56000      5.28193      2.95319      2.32874
      5.57000      5.01214      2.77180      2.24034
      5.58000      4.78996      2.63302      2.15694
      5.59000      4.64985      2.55241      2.09744
      5.60000      4.72508      2.58477      2.14031
      5.61000      4.54770      2.47321      2.07449
      5.62000      3.96431      2.14964      1.81467
      5.63000      3.50639      1.90737      1.59901
      5.64000      3.54302      1.92868      1.61434
      5.65000      3.81204      2.05476      1.75729
      5.66000      3.84524      2.05217      1.79307
      5.67000      3.63643      1.93132      1.70511
      5.68000      3.45147      1.82516      1.62631
      5.69000      3.45801      1.82632      1.63169
      5.70000      3.62412      1.92285      1.70128
      5.71000      3.56052      1.88723      1.67328
      5.72000      3.47398      1.83122      1.64275
      5.73000      3.67538      1.94300      1.73238
      5.74000      3.62800      1.92537      1.70263
      5.75000      3.59094      1.91127      1.67967
      5.76000      3.92704      2.09530      1.83174
      5.77000      4.00040      2.13030      1.87010
      5.78000      3.82284      2.04251      1.78033
      5.79000      3.59976      1.93472      1.66504
      5.80000      3.39859      1.83593      1.56266
      5.81000      3.48960      1.89753      1.59206
      5.82000      3.59191      1.94865      1.64325
      5.83000      3.41642      1.83581      1.58061
      5.84000      3.08483      1.66495      1.41988
      5.85000      3.00022      1.64919      1.35102
      5.86000      3.09613      1.70331      1.39282
      5.87000      3.05768      1.66376      1.39392
      5.88000      3.14294      1.70101      1.44193
      5.89000      3.23997      1.76147      1.47850
      5.90000      3.13189      1.71871      1.41319
      5.91000      3.22088      1.78018      1.44069
      5.92000      3.37679      1.87418      1.50262
      5.93000      3.33319      1.86078      1.47241
      5.94000      3.15789      1.77202      1.38588
      5.95000      2.82372      1.58616      1.23756
      5.96000      2.60726      1.46895      1.13831
      5.97000      2.58551      1.46325      1.12226
      5.98000      2.32497      1.31304      1.01194
      5.99000      1.93435      1.09448      0.83987
      6.00000      1.79880      1.03202      0.76678
      6.01000      1.99261      1.15728      0.83533
      6.02000      2.26797      1.32028      0.94769
      6.03000      2.23475      1.30153      0.93322
      6.04000      2.04103      1.19109      0.84994
      6.05000      1.94115      1.13784      0.80332
      6.06000      1.91446      1.13272      0.78174
      6.07000      1.90445      1.12954      0.77491
      6.08000      1.80944      1.06236      0.74708
      6.09000      1.66500      0.97209      0.69292
      6.10000      1.66531      0.97813      0.68718
      6.11000      1.95454      1.15151      0.80303
      6.12000      2.24419      1.32188      0.92231
      6.13000      2.13528      1.25966      0.87562
      6.14000      1.91024      1.13242      0.77782
      6.15000      1.66875      0.99100      0.67775
      6.16000      1.61606      0.94770      0.66836
      6.17000      1.68656      0.98664      0.69992
      6.18000      1.57884      0.93083      0.64800
      6.19000      1.39524      0.82634      0.56890
      6.20000      1.33462      0.79647      0.53816
      6.21000      1.50515      0.90333      0.60182
      6.22000      1.70799      1.02439      0.68360
      6.23000      1.89802      1.12996      0.76806
      6.24000      1.89322      1.11614      0.77709
      6.25000      1.56931      0.92621      0.64310
      6.26000      1.48719      0.88760      0.59959
      6.27000      1.73384      1.04048      0.69336
      6.28000      1.81909      1.09206      0.72703
      6.29000      1.62096      0.97477      0.64619
